Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Overall_happiness_score,Num_of_kids_born_last_10_years,Looking_at_poles_results_int,Married_int,Gender_int,Voting_Time_int,Financial_agenda_matters_int,Most_Important_Issue_int,Age_group_int,Will_vote_only_large_party_int,Main_transportation_int,Occupation_int,Avg_environmental_importance_isNull,Avg_education_importance_isNull,Yearly_ExpensesK_isNull,Garden_sqr_meter_per_person_in_residancy_area_isNull,Num_of_kids_born_last_10_years_isNull,%Time_invested_in_work_isNull,Weighted_education_rank_isNull,Avg_monthly_expense_on_pets_or_plants_isNull,%_satisfaction_financial_policy_isNull,Political_interest_Total_Score_isNull,Avg_size_per_room_isNull,Avg_government_satisfaction_isNull,Occupation_Satisfaction_isNull,Avg_monthly_expense_when_under_age_21_isNull,Financial_balance_score_(0-1)_isNull,Avg_monthly_household_cost_isNull,Yearly_IncomeK_isNull,%Of_Household_Income_isNull,Number_of_valued_Kneset_members_isNull,AVG_lottary_expanses_isNull,Overall_happiness_score_isNull,Phone_minutes_10_years_isNull,Avg_Residancy_Altitude_isNull,Avg_monthly_income_all_years_isNull,Avg_Satisfaction_with_previous_vote_isNull,Last_school_grades_isNull,Number_of_differnt_parties_voted_for_isNull
Greens,0.777777777778,-0.0724139355078,-0.351901951652,0.420743643954,-0.997623895518,0.908258173126,0.713906426352,0.697454472412,0.167099671018,0.743897975072,0.428822712055,0.823260465781,0.49967215959,0.63798052062,-0.854866656313,0.697871294966,0.100023607561,0.014646893123,0.335029686445,0.907377618804,0.0425337681145,0.428571428571,0.805740085355,1.05678094634,0.545454545455,1.49463437561,0.0,0,1,0,1,1,0.285714285714,0.0,0.0335335510733,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whites,0.777777777778,-0.435413567661,-0.146794879539,0.371402968531,1.01372410752,0.842849479814,0.152686425058,0.237379484939,0.785252825853,0.584634669125,0.606687244749,0.300614373482,0.291327561064,-0.336810488898,0.912961757894,-0.132913138136,0.392908038143,-0.234752517049,0.130837249325,0.588266067153,0.0192168422924,0.571428571429,0.805740085355,-0.289233028104,0.181818181818,-0.325384763022,0.0,0,0,1,1,1,1.0,1.0,0.0335335510733,0.333333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oranges,0.111111111111,0.0521625459377,-0.110535400823,0.43767668518,-0.490305105264,0.663079006584,0.628670355908,0.501883028799,0.64882928552,0.0197767838823,0.778036293077,0.118588369767,0.780331999837,-0.327631761396,-0.516646835188,-0.431070764642,0.155706891859,-0.226333168962,0.226213024703,0.950645873197,0.0526430656077,0.285714285714,0.805740085355,-0.389344223605,0.454545454545,-0.212255042247,0.0,0,1,1,1,1,0.857142857143,0.5,-1.77909083127,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reds,0.444444444444,0.0925725439445,0.267134439344,0.44316940864,0.511524284885,0.404515406648,0.357097255246,0.425358718651,0.711979571334,0.00588688072946,0.724061825701,0.397342477497,0.237733256189,-0.173112570957,0.459642579813,0.0632887169264,0.301711529648,-0.0860614907578,0.101661379076,0.536539944158,0.056153609159,0.285714285714,-0.804130215055,0.0826489445672,0.272727272727,0.337747763608,0.0,0,1,0,1,0,0.857142857143,0.5,-1.77909083127,0.333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.444444444444,0.119966392983,0.269509543617,0.446892913829,0.44300536861,0.177052663836,0.521132884958,0.37465824871,0.435262121437,0.273775423504,0.55121319573,0.923274753536,0.836757891864,-0.183630339175,0.392877977373,-0.153623363871,0.290201164453,-0.0955234974919,0.120981591134,0.588697010336,0.0585978373445,0.428571428571,1.61067523556,-0.269774271717,0.0909090909091,-0.401302809783,0.1,0,1,1,1,0,0.285714285714,0.0,0.0335335510733,0.333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinks,0.555555555556,-0.786581192011,-0.432632525783,0.323670557153,2.00311377065,0.746406176277,0.286002116228,0.859473682335,0.264380525965,0.0894603448079,0.664269606097,0.418631233033,0.929829549124,1.87965223647,2.18589090219,1.9243332052,0.60775751184,1.57065336021,0.259036145268,0.9921517936,0.00536058644534,1.0,0.000804935150205,1.48416008256,0.545454545455,-0.291960510331,0.0,0,0,1,1,1,0.0,0.5,0.0335335510733,0.666666666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.444444444444,-0.733474582557,-0.720363399094,0.33088906579,-0.96770251747,0.0397215577346,0.592145714023,0.744737209478,0.353926071369,0.811028574256,0.454403478856,0.0357193884841,0.476790723931,0.743514559497,-0.810610165901,0.725373923089,0.102967236797,0.695953779779,0.312189915248,0.220244826178,0.00690689922378,0.571428571429,0.805740085355,1.02293901168,0.454545454545,1.24107459693,0.0,0,1,1,1,0,1.0,1.0,0.0335335510733,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.777777777778,0.906232807517,0.413128980152,0.553766068838,-0.623370488473,0.336476518292,0.427973554366,0.435172632717,0.407691367963,0.895568828861,0.0680392917959,0.100300042863,0.00444675065781,0.909329486687,-0.45819499911,0.991718406205,0.139914406621,0.829440901292,0.285387280435,0.706452195846,0.150947552552,0.714285714286,0.805740085355,1.27534358843,0.636363636364,1.44344023574,0.1,0,1,0,0,1,0.571428571429,0.5,0.0335335510733,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinks,0.888888888889,-0.911260323592,-0.794797398334,0.306723563221,-0.595437676229,0.210922920098,0.743118434327,0.176318316237,0.98675284944,0.428840342551,0.732867010114,0.692384626375,0.360521301034,-0.355198952628,-0.620797510581,-0.666680870236,0.143159523054,-0.251649677784,0.277652113374,0.19922069376,0.00249928940155,0.428571428571,0.000804935150205,-0.752187686085,0.0,-0.937806161576,0.0,0,1,1,0,1,0.285714285714,1.0,0.0335335510733,0.333333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.555555555556,-0.614265771899,-0.600502589627,0.347092507097,-0.632371610283,0.0772622985019,0.149143798858,0.696205655776,0.559534292233,0.724667127353,0.691025992883,0.235033576225,0.533307760336,0.843907528733,-0.476546351557,0.958580378051,0.138876619744,0.777035532268,0.293558424019,0.999992904554,0.0110905588407,0.428571428571,0.000804935150205,1.2654814524,0.363636363636,1.53085426761,0.3,0,1,1,1,1,0.285714285714,0.5,0.0335335510733,0.333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reds,1.0,0.37182442199,0.441258330674,0.481126682024,0.279097290406,0.393516866288,0.583845760295,0.875507230627,0.417691802202,0.599787816251,0.315163503503,0.385626518074,0.593656571122,-0.571274780401,0.178937347241,-0.37624948354,0.263574775557,-0.45330011147,0.157555825362,0.469716869552,0.0835099775359,0.142857142857,1.61067523556,-0.342711826898,0.363636363636,0.110426136843,0.0,0,1,0,0,0,0.428571428571,1.0,-1.77909083127,0.333333333333,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whites,0.666666666667,-0.426808815435,-0.566949013627,0.372572568302,-1.07320065302,0.484961928827,0.626394161664,0.59441683073,0.661823700285,0.807120702835,0.13742576822,0.182883269038,0.591900046475,-1.4469026169,-1.23867995942,-1.36723011877,0.0927785381034,-1.33927339064,0.384145941969,0.0158636222716,0.0196637655896,0.857142857143,0.805740085355,-1.08163910086,0.363636363636,0.235339790314,0.0,0,1,1,0,0,0.142857142857,0.5,0.0335335510733,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.444444444444,-0.025236149799,0.112648269467,0.427156278033,0.387214168215,0.432137803386,0.325036177564,0.525118620607,0.259826468754,0.035748717077,0.926784643382,0.324903557651,0.916213451441,0.0806580003934,0.379335064141,0.0649561659871,0.280994244676,0.138615071535,0.097568684666,0.489379627863,0.0462355334585,0.571428571429,-0.804130215055,-0.0556437179187,0.0909090909091,-0.351318637387,0.0,0,1,1,1,0,1.0,0.5,0.0335335510733,0.666666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,1.0,-1.04723847507,-0.83646517814,0.288240751553,0.812863268151,0.808742676749,0.425876628186,0.515708215664,0.686083085806,0.253158705535,0.819684968064,0.360622946135,0.537234803828,0.240726972429,0.808258289039,0.315513691077,0.354989933448,0.27693164817,0.0588718938106,0.746686975016,0.00060832349166,0.714285714286,0.000804935150205,0.150043767138,0.181818181818,-0.260691524645,0.0,0,0,1,0,0,0.571428571429,0.0,0.0335335510733,0.333333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.666666666667,-0.767126468085,-0.6687575228,0.326314937846,-0.337632837447,0.43321887812,0.64602455045,0.236150164812,0.767154642315,0.849383715519,0.525758722671,0.980711530219,0.452223337665,-0.0566769129334,-0.330853562418,-0.0525431988487,0.174866365093,0.0178752440531,0.18570109119,0.917827565859,0.00590433957357,0.428571428571,0.805740085355,0.0405211849505,0.363636363636,0.251295506007,0.1,0,1,1,0,0,0.285714285714,1.0,0.0335335510733,0.666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellows,0.777777777778,1.92018889157,3.23068558342,0.691587911079,-9.46189210902e-15,0.343099756814,0.515396327864,0.428018858803,0.969220807451,0.865847224984,0.071864979054,0.83340477211,0.288999559602,1.31842098665,1.99873667734,1.33993702546,0.581927386134,1.14981850392,0.225359758813,0.0525972665594,0.333366309906,0.571428571429,0.805740085355,0.883756639298,0.363636363636,-0.664839423405,0.0,1,0,0,1,0,1.0,0.0,1.84615793341,0.333333333333,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinks,0.111111111111,0.057108902615,0.837447978909,0.438349018036,2.29662459535,0.509828321633,0.18636868144,0.460966861733,0.130332123582,0.988063337466,0.276454091426,0.869124160594,0.254021494537,2.17020872181,2.5086149939,2.34627106765,0.680471261545,1.78091225502,0.314160484446,0.676004381813,0.0530666855217,1.0,0.000804935150205,1.93624696188,0.363636363636,0.155694794559,0.0,0,0,0,0,0,0.0,0.0,0.0335335510733,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.666666666667,-1.01075520418,-0.873908258792,0.293199735166,-0.861841471458,0.349871771527,0.233258546419,0.554353659345,0.0879632075951,0.00274738528065,0.26720553999,0.719959994285,0.974958117256,0.533940261694,-0.741243744032,0.611482233778,0.113724397033,0.524003899525,0.307541954443,0.919526610269,0.000989743485024,0.857142857143,0.000804935150205,0.939533031411,0.545454545455,1.3764719904,0.0,0,1,1,0,1,0.142857142857,1.0,0.0335335510733,0.666666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.111111111111,-0.982627662802,-0.859145204815,0.297022967386,-0.901682106719,0.385907333182,0.97917972381,0.340911802928,0.177593044689,0.997880226598,0.841801153689,0.454779254179,0.809668548586,0.755239055745,-0.746042190472,0.892625212406,0.109613250783,0.705465059464,0.349091031819,0.351390403414,0.00134685566007,1.0,0.000804935150205,1.2884133273,0.727272727273,1.78824630723,0.4,0,1,0,0,0,0.0,0.0,0.0335335510733,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.333333333333,-0.396989463412,-0.346501011566,0.376625759653,-0.119149662501,0.802496595924,0.467287210893,0.789285268909,0.342825404906,0.780789566739,0.152521326646,0.0465780825832,0.863816108014,-0.236663396679,-0.149908365271,-0.288600268991,0.204217934645,-0.14342226764,0.173027814329,0.525809639423,0.0212523068321,0.571428571429,0.000804935150205,-0.309057981381,0.636363636364,-0.270808842264,0.0,0,1,1,0,0,1.0,0.5,0.0335335510733,0.333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Blues,0.555555555556,2.67510889087,1.31872594918,0.794200308879,-0.88037625544,0.843513793187,0.184501291281,0.949779269274,0.180479723858,0.188808469946,0.48908919369,0.746535219317,0.162984096525,-4.09333344121,-1.45113762849,-4.1253471471,0.111802382419,-6.08990707131,0.714493768863,0.198393589191,0.515509586122,0.714285714286,0.805740085355,-4.11726150031,0.818181818182,-2.13358954255,0.0,1,1,1,0,0,0.571428571429,0.0,1.84615793341,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.777777777778,-0.56817911749,-0.453182277432,0.353356829303,0.0664206312853,0.494142249868,0.301690164172,0.0394796552201,0.628946749979,0.557775301094,0.579954117588,0.289469924275,0.565547660498,-0.724647340773,-0.0463552365144,-0.626716695962,0.230935436523,-0.600085248217,0.195164545173,0.867884546858,0.0287604104937,1.0,-0.804130215055,-0.613438670036,0.818181818182,-0.182831888671,0.0,0,1,0,0,1,0.0,0.0,0.0335335510733,0.666666666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pinks,0.888888888889,-0.118346181681,0.555843010586,0.414500309666,2.21402164946,0.256969773439,0.747434645933,0.803796603094,0.723034100148,0.0945987298849,0.99703816486,0.431918845549,0.882695100059,2.19994011152,2.43447183328,2.30924736985,0.659592051723,1.80215486847,0.306369512001,0.892774755675,0.0390781048579,0.857142857143,-0.804130215055,1.87431695577,0.272727272727,-0.00949561854277,0.1,0,0,0,1,1,0.142857142857,1.0,0.0335335510733,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.333333333333,-0.649449686421,-0.468247627778,0.342310138321,0.442557803485,0.188902291519,0.686698450563,0.721088967474,0.0521991884771,0.38615923375,0.216977191458,0.196170881555,0.582837787639,0.256313060729,0.458269502744,0.271946691274,0.290126714689,0.290265992195,0.0644284809167,0.263133901349,0.00975320883897,0.571428571429,-0.804130215055,0.16829618827,0.181818181818,-0.160636475632,0.0,0,1,0,0,0,1.0,1.0,0.0335335510733,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blues,0.888888888889,1.54150872578,-0.505383204394,0.640115861264,-2.4195693768,0.227467944076,0.389312577582,0.874846894477,0.234557584736,0.291620899994,0.641037230028,0.36733819117,0.328455930201,-0.18780444065,-2.33129217024,-0.815329343953,0.00935139472143,-0.0992820275856,0.518654957094,0.558592100156,0.25689285419,0.571428571429,-0.804130215055,-0.609995974465,0.363636363636,-0.478525439725,0.0,1,1,0,0,1,1.0,1.0,1.84615793341,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinks,0.777777777778,0.0460904885307,0.792576564387,0.436851341606,2.2111925819,0.0554896113023,0.0839646986791,0.359313237812,0.152218467493,0.324674580459,0.451523463858,0.907843977711,0.393593105341,2.14032388903,2.42286133382,2.25626460918,0.65888272181,1.75951011689,0.301219056199,0.595505440232,0.0521253586055,1.0,-0.804130215055,1.82396782144,0.363636363636,-0.0216945872956,0.2,0,0,1,1,1,0.0,0.5,0.0335335510733,0.333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.444444444444,-0.542817274797,-0.560245530869,0.356804134308,-9.46189210902e-15,0.609940849355,0.588784433967,0.264155356395,0.849625455643,0.739688192395,0.239895219371,0.184169167024,0.510159070723,-0.734027965626,-0.751597089349,-1.0040393306,0.134201199557,-0.60916661716,0.311979440891,0.682633109633,0.0140706490727,0.714285714286,-0.804130215055,-1.05628483737,0.272727272727,-0.966767540896,0.0,0,1,1,1,0,0.571428571429,1.0,0.0335335510733,0.333333333333,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.222222222222,-0.230134504774,-0.136332563937,0.399305497118,0.173068613145,0.781414431022,0.411149744401,0.984804292946,0.152462851,0.0508011385529,0.382987013432,0.673953421917,0.314234903087,0.556266224569,0.246743053788,0.648803988309,0.247033051648,0.54249990106,0.104848457657,0.645031934947,0.0312795073841,0.857142857143,0.000804935150205,0.695069818701,0.545454545455,0.565340065836,0.1,0,1,1,1,1,0.142857142857,0.0,0.0335335510733,0.333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinks,0.888888888889,-0.686523823768,-0.247381292914,0.337270841266,2.34811989493,0.0261753874872,0.186766429385,0.204468160974,0.199851116674,0.0386446342464,0.340606140904,0.665523646235,0.504135156765,2.11990556721,2.55008371813,2.33229182212,0.693652143817,1.74485851315,0.317244546442,0.943579565788,0.00843694926211,1.0,0.000804935150205,1.93216487354,0.545454545455,0.217082417561,0.0,0,0,0,1,0,0.0,1.0,0.0335335510733,0.333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinks,0.0,0.841873750727,1.9886748686,0.545018072834,2.29496698892,0.508095804762,0.353010622536,0.22634809925,0.399759478967,0.754753938673,0.450991748312,0.801685955136,0.235346342357,2.17840585699,2.50826421918,2.32404603635,0.680049076384,1.78677390851,0.314503605498,0.912429467737,0.141776493684,0.714285714286,0.000804935150205,1.89216057267,0.363636363636,0.0460961501164,0.2,0,0,1,1,0,0.571428571429,0.0,0.0335335510733,0.666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.333333333333,0.0723069651753,-0.206449598761,0.440414812614,-0.811106383378,0.096308438835,0.347458164261,0.974789598801,0.258350580352,0.834944881138,0.00306976531015,0.0558651235891,0.381640198423,0.641478166941,-0.676884633741,0.727494421205,0.119069292945,0.612699299548,0.249685767665,0.458742463987,0.0543789117615,0.571428571429,-1.60906536526,1.05311770516,0.545454545455,1.43780357471,0.2,0,1,0,0,1,1.0,0.5,0.0335335510733,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.444444444444,-0.100750423123,0.070801700854,0.416892010745,0.486685358573,0.32081763702,0.0367499665204,0.354091312493,0.228415409817,0.692849044144,0.725140000138,0.931561651665,0.497159010187,-0.0238213211118,0.458344615183,0.0156894886514,0.297513019123,0.0469399038294,0.0949380419113,0.836332041818,0.0403846050508,0.857142857143,3.22054553597,-0.0973651918688,0.272727272727,-0.294915176613,0.0,0,1,1,1,1,0.142857142857,1.0,0.0335335510733,0.666666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinks,0.888888888889,-0.311506501222,0.281870503309,0.388245019614,2.23603091491,0.00959221973808,0.362810551733,0.433402879461,0.352548759627,0.74307810154,0.824053302808,0.225460780111,0.436731854172,2.09910745878,2.44032717421,2.18214712221,0.665123450464,1.72991009312,0.303224415115,0.646908195489,0.0261481127455,0.428571428571,0.805740085355,1.71600481344,0.181818181818,-0.196579548997,0.0,0,0,0,0,0,0.285714285714,1.0,0.0335335510733,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greys,0.555555555556,-0.814460391367,-0.579475880613,0.319881080788,0.914976326699,0.871449313035,0.602785507445,0.247948489661,0.352223335026,0.902200546755,0.426407583332,0.164023431919,0.50060332031,-0.531832044852,0.789833911273,-0.350429946182,0.374026241911,-0.416053376059,0.156581106178,0.806754780491,0.00462715352406,0.142857142857,-0.804130215055,-0.0530665744647,0.0909090909091,-0.458153505525,0.0,0,0,1,1,1,0.428571428571,1.0,-1.77909083127,0.666666666667,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blues,0.666666666667,1.52346858486,1.36599936491,0.637663757574,0.107167866792,0.217255591323,0.616865337309,0.969007867482,0.252603918734,0.186583860655,0.717494253543,0.948278325475,0.695585605344,-2.68861970675,-0.30140539944,-2.88855624441,0.237021871836,-2.88736817506,0.249685767665,0.271947041343,0.253497987008,0.571428571429,1.61067523556,-3.21298795964,0.545454545455,-2.67686231477,0.1,1,1,1,1,1,1.0,1.0,1.84615793341,0.333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.222222222222,0.115468265031,0.410814631474,0.446281506402,0.853261002619,0.831422870845,0.234062660119,0.0862625398914,0.330187089407,0.0807436374345,0.154518118848,0.831833119017,0.0123745221137,0.169047698982,0.835970477032,0.307136798335,0.362461597332,0.215305605859,0.249685767665,0.338311823765,0.0581929169846,1.0,0.805740085355,0.173781541346,0.454545454545,-0.100851911001,0.2,0,0,1,1,0,0.0,0.0,0.0335335510733,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.111111111111,-0.616596697547,-0.637997369205,0.346775676347,-0.866149496242,0.195248189116,0.389900700997,0.450181439351,0.449179322937,0.698937741069,0.782620444616,0.646306615231,0.00740747401157,0.47520780178,-0.754129156428,0.543077442144,0.113276203603,0.475138200313,0.302669375749,0.650084079427,0.0109993030443,0.857142857143,1.61067523556,0.86202787311,0.909090909091,1.3036779408,0.0,0,1,0,1,0,0.142857142857,1.0,0.0335335510733,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pinks,0.444444444444,0.961071794386,2.12288985549,0.561220050639,2.22561688108,0.589220989844,0.404027807762,0.0151056300148,0.22267152065,0.330398164482,0.00103204219667,0.547078154022,0.176926406172,2.06398197338,2.4251640095,2.25312260679,0.662503302464,1.70460801937,0.296980469677,0.530187825307,0.15898879266,1.0,0.805740085355,1.86748432665,0.363636363636,0.195097219327,0.0,0,0,1,0,1,0.0,0.0,0.0335335510733,0.333333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blues,0.333333333333,1.8254185937,0.559111884416,0.678706271285,-1.1882662945,0.677014532989,0.58916354071,0.16477021387,0.131986507855,0.603074484376,0.14026171968,0.024717816831,0.744962572579,1.79756052275,-0.862771999569,1.2362363801,0.0822708804704,1.51034491672,0.338953142156,0.931981231322,0.313294251404,0.428571428571,1.61067523556,1.2454712601,0.545454545455,0.056574806437,0.0,1,1,1,0,1,0.285714285714,0.5,1.84615793341,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Blues,0.333333333333,1.53636817563,-0.797590047622,0.639417132686,-2.81039267248,0.435728368197,0.587604958168,0.281176961793,0.569082935255,0.637056620072,0.86008063233,0.531647378197,0.496703516024,2.39240024081,-2.31712472629,1.557819807,0.00132000805766,1.93849023431,0.618186901122,0.133535794605,0.255923184025,0.571428571429,0.000804935150205,1.85495996985,0.636363636364,0.794210268117,0.0,1,1,1,1,1,1.0,0.5,1.84615793341,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.222222222222,-0.230195346307,-0.21047969683,0.39929722724,-0.11195398146,0.472209338105,0.222674527468,0.476085720627,0.638363386458,0.481172681164,0.0902851725056,0.777111015859,0.999016487036,-0.0942957134955,-0.121763368328,-0.159695606241,0.205223334287,-0.0155443706265,0.160642411362,0.576402099465,0.0312754990319,0.857142857143,-0.804130215055,-0.18478812503,0.545454545455,-0.232943947018,0.1,0,1,0,0,0,0.142857142857,1.0,0.0335335510733,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reds,0.222222222222,-0.781295715992,-0.66329674691,0.324388984759,-0.19012898701,0.207807780671,0.942575486664,0.913549027736,0.934950413529,0.138586764688,0.645582120007,0.545220745821,0.893454203228,0.0832844397689,-0.169574857231,0.0353849853878,0.194432798707,0.140905188934,0.155418127986,0.569220276678,0.00550571558525,0.285714285714,-0.804130215055,0.0549444152875,0.363636363636,0.0200338867039,0.0,0,1,0,0,0,0.857142857143,1.0,-1.77909083127,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.222222222222,0.552397640874,0.586406724665,0.505671072138,0.237316644692,0.972620017818,0.339710876098,0.972666311439,0.175514138388,0.298819971491,0.92709823452,0.988426918131,0.578086366579,0.48955316304,0.297890147398,0.478145691482,0.256992507899,0.487101715311,0.0734352842512,0.0473959563186,0.1040800857,0.428571428571,0.805740085355,0.42486418534,0.545454545455,0.0675948258815,0.1,0,1,1,1,0,0.285714285714,0.5,0.0335335510733,0.666666666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.777777777778,-0.771751941487,-0.733425907916,0.325686221005,-0.8885387824,0.428637484182,0.750846775798,0.439693177573,0.112618116199,0.136462881745,0.223419801351,0.18402628947,0.979084576201,0.269327755073,-0.806231550382,0.378922127417,0.110961142235,0.301382643371,0.311193755869,0.425738810542,0.00577267946642,0.857142857143,0.805740085355,0.724634259341,0.545454545455,1.34439076086,0.0,0,1,0,1,0,0.142857142857,0.5,0.0335335510733,0.666666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellows,0.444444444444,-1.6540173127,-1.50531406312,0.20576442092,1.00643069647,0.266568339255,0.809314654427,0.603181757564,0.610652443705,0.709348769399,0.0259742355877,0.190455779397,0.765149448162,1.2618194878,1.1451842321,1.54273895122,0.391497546187,1.1062144894,0.156660588598,0.856762891927,0.00780581872779,0.857142857143,-0.804130215055,1.53016516059,0.545454545455,1.04899601704,0.0,1,0,1,1,1,0.142857142857,1.0,1.84615793341,0.666666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
