Number_of_valued_Kneset_members,Yearly_IncomeK,Overall_happiness_score,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Weighted_education_rank,Number_of_valued_Kneset_members_isNull,Yearly_IncomeK_isNull,Overall_happiness_score_isNull,Avg_Satisfaction_with_previous_vote_isNull,Garden_sqr_meter_per_person_in_residancy_area_isNull,Weighted_education_rank_isNull,Most_Important_Issue_int,Will_vote_only_large_party_int
0.363636363636,1.03700677879,1.76961365918,0.17765192976,-0.560263629068,261.913211431,0,0,0,0,0,0,2,1
0.181818181818,-0.361157759776,-0.231065789289,-0.367025333529,0.97196567823,110.340721278,0,0,0,0,0,0,7,1
0.727272727273,-0.172071687115,-0.366520928208,1.01411024198,-0.382279830658,175.906411636,0,0,0,0,0,0,0,1
0.545454545455,0.456859083628,1.09322187572,-0.276596255964,-0.706944076748,223.401947703,0,0,0,1,0,0,7,1
0.454545454545,-0.458750175777,-1.1593001552,-0.951775718616,-0.62463519541,254.400028347,0,0,0,0,0,0,1,1
0.636363636364,0.604921714196,1.26254690565,0.0645406714027,-0.725344264891,235.529510163,0,0,0,0,0,0,2,1
0.545454545455,1.46788272061,-3.67125022565,3.34559188557,1.07477684673,441.659781086,0,0,0,0,0,0,4,2
0.363636363636,0.0142369822685,-0.13913412932,-0.42950152717,-0.566476302247,184.402174057,0,0,0,0,0,0,2,1
0.636363636364,1.46628216117,2.06892135124,1.09828533024,-0.992200497942,334.482679403,0,0,0,0,0,0,2,2
0.636363636364,0.527422812031,1.3900108899,-0.282002558036,-0.883749452851,261.140391737,0,0,0,0,0,0,2,1
0.363636363636,-0.443663417645,-0.849871366796,-0.431369462034,-0.671123163684,240.391841184,0,0,0,0,0,0,0,1
0.636363636364,0.600573853512,1.49076716276,-0.35838330639,-0.931339877593,272.85644867,0,0,0,0,0,0,1,1
0.454545454545,0.504220789523,0.115639735887,-0.925230326081,0.795852715533,12.7482128661,0,0,0,0,0,0,0,1
0.454545454545,-0.659495838371,-0.128189349053,-0.625546395121,-0.325653409697,193.266838729,0,0,0,0,0,0,6,0
0.454545454545,-0.114800685444,0.34383084691,-1.0514018694,0.229469561766,104.042721256,0,0,0,0,0,0,7,1
0.181818181818,1.96715366931,-0.188284334216,-0.623965870431,2.29754272503,252.629983094,0,0,0,0,0,0,4,1
1.0,1.8173963471,-1.20085710403,-1.34455272034,1.52472623134,220.538443388,0,0,0,0,0,0,0,2
0.181818181818,-0.372663908378,-0.970384873228,-0.618604232802,0.777128281256,157.416827857,0,0,0,0,0,0,5,0
0.818181818182,0.52291534836,1.44032701828,-0.54856806537,-1.13029059531,291.50403778,0,0,0,0,0,0,1,1
0.727272727273,-0.0785753703976,-0.772181491191,-0.250290305821,0.0119206172275,154.11079677,0,0,0,0,0,0,0,1
0.454545454545,0.636939090836,1.52352590846,-1.11118892994,-0.675510944601,248.834113134,0,0,0,0,0,0,7,1
0.181818181818,0.337226275343,0.158330676878,-0.517870924171,0.675813263402,29.2672852675,0,0,0,0,0,0,2,1
0.363636363636,-0.801067250953,-0.440230997686,-0.0602065852655,0.34792333607,165.381245539,0,0,0,0,0,0,5,0
0.272727272727,0.0207552490469,0.450882946875,-0.532206403024,0.632907027369,74.1797334475,0,0,0,0,0,0,3,0
0.272727272727,1.17830021022,-1.2489140147,-1.40748753502,1.30587403655,180.707934572,0,0,0,0,0,0,2,2
0.181818181818,-0.440589113351,0.240648356135,-0.633149397068,0.33109501518,121.628739079,0,0,0,0,0,0,6,0
1.0,-0.447170070185,1.08635226286,-0.966925634687,0.293224814992,168.180840545,0,0,0,0,0,0,0,1
0.181818181818,1.87157932072,-0.0030132378686,-0.376247968283,2.21237830441,235.990505784,0,0,0,0,0,0,2,1
0.545454545455,-0.52242114889,-0.457977804255,0.424512662506,-0.654703959897,226.32666978,0,0,0,0,0,0,0,1
0.545454545455,-0.989329381799,0.151238008491,-0.62687654043,-0.334853722903,217.405145832,0,0,0,0,0,0,1,1
0.272727272727,-0.398588991719,-1.11337441874,-0.738046616558,-0.156404349231,208.4988117,0,0,0,0,0,0,5,0
0.363636363636,0.13682816324,-0.836715460924,0.283895623523,0.985991566329,120.475541326,0,0,0,0,0,0,5,0
0.636363636364,-0.403702672656,-0.193149243014,-0.276596255964,0.14989093188,133.556698689,0,0,0,1,0,0,7,1
0.545454545455,-0.583020655253,0.792025213208,-0.0793759380429,-0.397667387277,209.817965177,0,0,0,0,0,0,0,1
0.0,0.669300708138,-0.450745549214,0.32183464006,0.782386609262,62.2144799417,0,0,0,0,0,0,5,0
0.454545454545,-0.710096550467,-1.06102937298,-0.722327772184,0.378171938953,194.695343854,0,0,0,0,0,0,6,0
0.727272727273,0.36125637762,1.32992477451,-0.71002716376,-0.895175754666,259.584239038,0,0,0,0,0,0,0,1
0.0,-0.495272587349,-0.463824081126,0.199128770948,-0.56187051267,215.165818443,0,0,0,0,0,0,2,1
0.0909090909091,0.100139288349,-0.553670898549,0.765254055207,0.516289505413,94.1794411268,0,0,0,0,0,0,2,1
0.181818181818,-0.177930452963,-0.116901063352,0.0278771279024,0.0851111868012,120.14142878,0,0,0,0,0,0,3,0
0.818181818182,1.23643996361,1.67315350976,1.62723815716,0.612531909028,194.079110009,0,0,0,0,0,0,0,2
0.636363636364,0.297437889437,0.711041794797,-0.752404986102,-0.0117656637979,125.968825267,0,0,0,0,0,0,7,1
0.0909090909091,1.85628859022,-0.0692026619726,0.0592178526995,2.11850091757,225.389627243,0,0,0,0,0,0,7,1
0.363636363636,-0.529273099412,0.557119626085,-0.564920654963,-0.0205925732085,163.10337009,0,0,0,0,0,0,2,1
0.636363636364,0.861451000612,1.32222376249,0.406737407791,-9.46189210902e-15,239.980143856,0,0,0,0,1,0,1,1
0.272727272727,-0.774707105845,0.570645820917,-0.81151893117,-0.57990393329,231.638940995,0,0,0,0,0,0,1,1
0.727272727273,-1.99001876353,1.91164747399,2.80807405431,-1.60343228253,459.916232006,0,0,0,0,0,0,4,2
1.0,0.538586923259,1.44368038513,0.22053088371,-0.742875087976,249.83665906,0,0,0,0,0,0,0,1
0.0909090909091,0.0252668237207,-0.0866261940294,-0.49911885558,0.500198565879,69.9240218613,0,0,0,0,0,0,2,1
0.818181818182,-0.411586868277,0.164268691859,2.5912103883,1.00975501181,111.087079863,0,0,0,0,0,0,4,2
0.363636363636,-0.131928810933,-0.183789963952,1.01471758394,-0.513494811308,184.382989477,0,0,0,0,0,0,5,0
0.0,0.00176468896429,-0.110998416257,-0.877204491724,0.964332424655,72.2827639122,0,0,0,0,0,0,2,1
0.727272727273,-0.487419145518,0.342409789122,-0.189055558348,0.562232314962,118.604320229,0,0,0,0,0,0,7,1
0.272727272727,0.108354308399,0.0317420021702,-0.169617844873,0.876814128605,54.2935458605,0,0,0,0,0,0,1,1
0.0909090909091,-0.607311794386,0.333749967666,-0.760498233086,-9.46189210902e-15,210.995037739,0,0,0,0,1,0,7,1
0.454545454545,1.19258508315,1.57405905919,-1.04602263184,-1.03835036379,296.453625958,0,0,0,0,0,0,4,2
0.636363636364,-0.490348861564,0.167729943952,-0.633832183562,0.0774042875432,142.939992787,0,0,0,0,0,0,2,1
0.454545454545,0.580212223664,0.277861619653,-0.293025640095,-0.201137140592,125.93649114,0,0,0,0,0,0,7,1
0.272727272727,-1.44492333389,0.487335575825,-0.92502078307,-0.7210228896,290.208253515,0,0,0,0,0,0,4,1
0.181818181818,-0.6605242195,-0.485338289434,-0.296583080679,-0.769212438026,246.904851168,0,0,0,0,0,0,4,1
0.363636363636,-0.703119337467,-0.723055199755,0.305637417254,-0.508510104797,232.171412514,0,0,0,0,0,0,1,1
0.818181818182,-0.155204212709,1.20893662235,-0.847511185958,0.0704121696472,117.816491479,0,0,1,0,0,0,1,1
0.272727272727,-0.41762804794,-0.617843097993,-0.0932762282969,-0.545378660505,215.214817399,0,0,0,0,0,0,1,1
0.818181818182,0.00877463295684,0.384741444578,-0.527406226323,0.10025118606,109.425688593,0,0,0,0,0,0,0,1
0.909090909091,0.239305336825,-0.118224428005,-0.513327359178,-0.224923742067,134.493308345,0,0,0,0,0,0,0,1
0.181818181818,-0.819073587548,-0.735275269542,-1.03229624651,0.0725887177615,195.380506722,0,0,0,0,0,0,6,0
0.0909090909091,1.98425865531,-0.126192001821,0.335286715353,2.19328452241,241.746927053,0,0,0,0,0,0,7,1
0.0909090909091,-0.504584495499,-0.695425414488,-0.906096699178,-0.363748368341,205.548422671,0,0,0,0,0,0,2,1
0.272727272727,-3.28224336443e-15,-0.215933861157,0.792396135027,1.95965928352,218.929777839,0,1,0,0,0,0,7,1
0.363636363636,-0.476397209723,-0.266820998597,-0.440474119767,-0.140454212465,165.840563735,0,0,0,0,0,0,2,1
0.272727272727,-0.314709039793,-0.387980661829,0.529165981433,1.01668985428,115.181505212,0,0,0,0,0,0,5,0
0.545454545455,0.623223258745,1.39029307567,-0.161287934976,-0.665403685147,237.96996792,0,0,0,0,0,0,4,1
0.0909090909091,-0.438600590892,-0.694532228404,-1.08462606352,-0.726696168712,238.685220688,0,0,0,0,0,0,2,1
0.818181818182,2.12786072635,-0.579980789872,1.93787378342,1.14948581149,184.717545168,0,0,0,0,0,0,0,2
0.272727272727,-0.024209012903,-0.995938340279,-1.07460371581,-0.47758085621,212.751201095,0,0,0,0,0,0,5,0
0.727272727273,0.814455426126,1.4160573356,-0.60489723374,-0.833104926283,258.32871231,0,0,0,0,0,0,1,1
0.727272727273,0.548165372437,1.57435455127,-0.352934977861,-0.966261222339,282.307349286,0,0,0,0,0,0,0,1
0.727272727273,0.791910424025,1.46423284477,-0.00800300156251,-0.854869461881,263.709891315,0,0,0,0,0,0,4,1
0.636363636364,0.654040348449,1.124851783,0.275529286534,-1.1894709914,281.057512423,0,0,0,0,0,0,2,1
0.454545454545,-1.12280496365,-0.101275971296,-0.942435052802,-0.531538352981,245.915331284,0,0,0,0,0,0,4,1
0.363636363636,-0.167149056249,-0.129416334492,0.269911157041,1.07401475728,94.2390813509,0,0,0,0,0,0,1,1
0.363636363636,0.390411961296,-0.105506325007,0.227264723345,1.03864359897,50.2664344573,0,0,0,0,0,0,0,1
0.272727272727,-0.390403797907,-0.332629646792,0.657536653132,0.900484444195,115.198774977,0,0,0,0,0,0,3,0
0.909090909091,0.0622871397689,0.61117604414,-0.624817377947,0.0420039718486,122.971946589,0,0,0,0,0,0,0,1
0.454545454545,0.852594061653,1.32146559833,-0.804455165762,-1.12547547721,285.104848693,0,0,0,0,0,0,4,1
0.272727272727,0.374538448686,1.1960380783,0.0648173223298,-1.12915040448,278.374394159,0,0,0,0,0,0,2,1
0.272727272727,0.35538974295,0.125046364713,-0.670401769678,0.736340812322,25.3928069116,0,0,0,0,0,0,4,1
0.545454545455,-0.649943056858,0.213548805293,-0.276596255964,0.251935789038,145.209005099,0,0,0,1,0,0,4,1
0.636363636364,-0.463817272004,-0.501919590284,-0.94871222333,-0.281599634252,186.511687902,0,0,0,0,0,0,7,1
0.636363636364,0.811773588124,1.41943568481,-0.119899675195,-0.973447247834,273.645408958,0,0,0,0,0,0,2,1
0.272727272727,1.31829393287,1.40175384591,-1.38848221643,1.4833683868,194.976288459,0,0,0,0,0,0,2,2
0.818181818182,-1.87472508882,1.76738254847,1.45290984921,-9.46189210902e-15,323.395125432,0,0,0,0,1,0,4,2
0.0,0.217166791878,0.0692945508671,-0.843181243118,0.827054744679,41.1687924945,0,0,0,0,0,0,2,1
0.363636363636,0.236082713562,0.289037185307,-0.0112036058367,-1.19055162541,279.468861497,0,0,1,0,0,0,2,1
0.909090909091,-0.355804419324,0.409015903096,0.376097935645,-0.0393171164672,147.225912744,0,0,0,0,0,0,1,1
0.181818181818,-0.801135160593,-0.992230270922,-0.348058468307,-9.46189210902e-15,272.0828504,0,0,0,0,1,0,7,1
0.636363636364,0.491491791921,0.871812414675,-0.902133928857,-0.945068083367,240.052835893,0,0,0,0,0,0,0,1
0.727272727273,-2.26333437369,0.998591068809,1.3032953624,1.55599915969,332.999290711,0,0,0,0,0,0,1,2
0.272727272727,-0.117259600023,-0.568638969744,0.0804273041666,0.582509613364,210.695886717,0,0,0,0,0,0,5,0
0.636363636364,-1.0297558509,0.385196608088,0.408720239552,-0.0246191784184,199.608957824,0,0,0,0,0,0,2,1
0.545454545455,1.19081845673,1.7169568176,-0.584981757524,-0.965717330185,298.802719455,0,0,0,0,0,0,2,1
0.454545454545,-0.649071193603,-0.886296808205,-0.276596255964,-0.790045258976,264.317503464,0,0,0,1,0,0,0,1
0.0909090909091,0.161486841411,-0.126705525365,-0.225451479487,0.676114500765,51.9419232096,0,0,0,0,0,0,7,1
0.454545454545,-0.381227743273,-0.0347308341725,0.591328258357,0.0270388795904,138.96314192,0,0,0,0,0,0,6,0
0.909090909091,0.099463657463,0.737435138346,0.31371514612,-0.304308370665,164.794888113,0,0,0,0,0,0,1,1
0.181818181818,-0.154816539869,-0.618136494274,0.0454387837821,0.340337584292,123.833516443,0,0,0,0,0,0,3,0
0.363636363636,-0.0454706754459,0.0519358863715,-0.910187226997,1.03769748634,77.6988440157,0,0,0,0,0,0,3,0
0.272727272727,2.07422212544,0.16530513494,0.944013978992,2.27709389415,255.152125644,0,0,0,0,0,0,1,1
0.181818181818,-0.571175204439,-0.402434047614,0.201441460402,0.558558031028,135.626198545,0,0,0,0,0,0,3,0
0.636363636364,0.764614082229,1.19589135306,-0.692144863066,-0.715574365061,230.841785634,0,0,0,0,0,0,1,1
0.454545454545,0.687793141818,-0.598958818183,-0.378618088684,0.379627406287,92.0437523724,0,0,0,0,0,0,3,0
0.363636363636,-0.0447250332015,0.359242419609,0.697248970108,0.0253853847618,119.3994234,0,0,0,0,0,0,2,1
1.0,-2.12704057529,-0.496350903104,3.55242583318,-0.339567566208,323.663790361,0,0,0,0,0,0,0,2
0.636363636364,0.839525310368,1.41099701834,-0.27087642786,-0.442621668134,218.918931778,0,0,0,0,0,0,1,1
0.363636363636,-0.129496786196,0.359422654103,-0.727305832496,-0.334008633769,163.403168196,0,0,0,0,0,0,6,0
0.454545454545,0.478508230007,1.4194768223,-0.932790115732,-0.866492666106,261.415091989,0,0,0,0,0,0,2,1
0.272727272727,2.2440998016,0.100913845966,-0.943736692645,2.44675560921,283.529766035,0,0,0,0,0,0,1,1
0.409090909091,0.760585963473,1.52095975733,-0.713618411675,-0.764526650285,258.12355785,1,0,0,0,0,0,7,1
0.181818181818,-0.483883173325,-0.704091913357,-0.695504688386,-0.225998378331,192.28829892,0,0,0,0,0,0,4,1
0.636363636364,0.678305984962,1.21315622412,-1.00033223404,-1.0206098865,265.830716675,0,0,0,0,0,0,4,1
0.454545454545,-0.781078794613,-0.382088365226,-0.88891470462,0.0313057276574,179.027315665,0,0,0,0,0,0,4,1
1.0,0.625613634135,1.47969231356,0.27716435282,-0.826114377073,260.986738419,0,0,0,0,0,0,0,1
0.545454545455,1.04880210459,1.17515836686,-0.995071574227,-0.795960146787,242.467476811,0,0,0,0,0,0,4,1
0.363636363636,0.0418302804226,-0.113509015616,-0.735532813695,-0.0840530736524,124.970948607,0,0,0,0,0,0,6,0
0.0909090909091,-0.586262410339,-0.94072380076,-0.20547798179,-0.793379269968,264.235946608,0,0,0,0,0,0,2,1
0.636363636364,-1.91137020531,-4.00750745812,1.39664173253,1.82440390762,554.94594137,0,0,0,0,0,0,7,2
0.272727272727,-3.28224336443e-15,0.191678478031,-1.04832153428,0.776321198206,13.5862659306,0,1,0,0,0,0,7,1
0.0,-0.195378265016,0.444897574715,-0.612836162643,-0.0854040791217,142.34868022,0,0,0,0,0,0,5,0
0.272727272727,-0.551602795576,-0.632527073956,-0.574930817775,0.703796409858,144.934229634,0,0,0,0,0,0,4,1
0.636363636364,0.121901055889,-0.114794562195,-0.288131013752,0.0924246998157,101.077557174,0,0,0,0,0,0,2,1
0.818181818182,-1.34551922569,-1.35179915716,2.74534039648,0.437245775757,263.346563595,0,0,0,0,0,0,0,2
0.454545454545,-0.175728540773,-0.123614580283,-0.50126155385,-0.117785595643,140.621021639,0,0,0,0,0,0,7,1
0.181818181818,-0.521497945187,-0.641914894813,-0.418906138462,-0.533925608748,220.563291772,0,0,0,0,0,0,7,1
0.636363636364,0.209074774582,-0.212288037964,-0.425552209812,0.308787086549,77.3874663732,0,0,0,0,0,0,0,1
1.0,-0.418455293417,-0.112714504384,-0.983974934112,-0.522325227598,210.695886717,0,0,0,0,0,0,0,1
0.363636363636,-0.0558211251548,-0.384958939659,0.899863228477,0.585741306081,88.8603760756,0,0,0,0,0,0,0,1
0.181818181818,0.161298508736,-0.1506585655,-0.850686812268,0.841329374982,54.4580869801,0,0,0,0,0,0,7,1
0.454545454545,-0.201415276905,-0.272067258544,0.572834540481,0.710763450604,92.5204645217,0,0,0,0,0,0,0,1
0.909090909091,0.594003998072,1.19153870048,0.389370289664,-0.907876567897,251.516218074,0,0,0,0,0,0,1,1
1.0,0.599262268234,1.60651273432,-0.626498063261,-0.860204987334,273.540720445,0,0,0,0,0,0,0,1
0.363636363636,1.87167096274,-3.39224276345,1.25493325392,-1.25418000323,495.243199004,0,0,0,0,0,0,2,2
0.636363636364,-0.0660577314897,-0.307395681171,-0.903692021158,-0.319460291449,162.05820116,0,0,0,0,0,0,7,1
0.545454545455,-2.43177762917,-0.199671436919,1.75901521867,-1.29514804787,414.971522462,0,0,0,0,0,0,7,2
0.454545454545,-0.366720046743,0.241146189971,-0.733640377838,0.688393789611,101.798252581,0,0,0,0,0,0,6,0
0.636363636364,0.359594690609,1.36993613392,0.0497769389675,-0.779410810757,249.697425132,0,0,0,0,0,0,4,1
0.454545454545,0.166392120189,0.46966802616,0.172262476212,-0.0918904045522,126.179808205,0,0,0,0,0,0,2,1
0.727272727273,0.0440021853699,-0.704124819739,-0.595071305604,-9.46189210902e-15,130.98344593,0,0,0,0,1,0,4,1
0.0,-0.807050370619,-0.671209402408,0.514623510648,-0.594326908573,244.408357118,0,0,0,0,0,0,2,1
0.636363636364,0.261629434109,1.22953953367,0.163435417983,-1.02064523254,268.866587413,0,0,0,0,0,0,1,1
0.727272727273,0.680921720902,1.41419484226,-0.735566379224,-1.02174512905,277.851536975,0,0,0,0,0,0,0,1
0.363636363636,-0.133203035878,0.18393927121,0.0300714183708,0.447730019885,85.6097331931,0,0,0,0,0,0,3,0
0.909090909091,0.268187681657,-0.410684744794,-0.276596255964,-0.212478135243,141.936220536,0,0,0,1,0,0,1,1
0.545454545455,0.349938833933,1.47317392461,-0.373216733309,-0.902564045685,269.811831084,0,0,0,0,0,0,1,1
0.0909090909091,1.96656936448,0.314470983402,-1.01173478293,2.27530163892,249.588946804,0,0,0,0,0,0,7,1
0.636363636364,0.791598856492,-2.00970093255,1.5223751057,-1.44973988342,376.128695824,0,0,0,0,0,0,1,2
0.818181818182,0.435457551867,0.537190278962,-0.465901696246,-0.352884024261,153.925272519,0,0,0,0,0,0,0,1
0.636363636364,0.151113005768,-2.42775004363,1.29157217831,-0.593815746935,340.344702818,0,0,0,0,0,0,2,2
0.181818181818,-0.651101683813,-1.11246148068,-0.651320491938,-0.697563740877,267.51361801,0,0,0,0,0,0,4,1
0.454545454545,-0.552008386469,-0.355226744498,-0.263627736039,0.0611102296087,157.371450525,0,0,0,0,0,0,7,1
0.818181818182,0.317087671275,0.880131272833,-0.713554655304,-1.11676181941,262.915719536,0,0,0,0,0,0,4,1
0.454545454545,1.21370779641,-1.39104624793,-1.0172134619,1.59511855631,213.441388548,0,0,0,0,0,0,7,2
0.181818181818,-1.21625842281,0.556333401441,-0.570152710502,-0.684638689056,271.410631173,0,0,0,0,0,0,2,1
0.454545454545,0.51381523382,-3.18082720821,1.93368354113,1.11773251997,377.308281952,0,0,0,0,0,0,2,2
0.545454545455,0.754758463528,1.11200637633,-0.825110878165,-1.0232753533,261.109475602,0,0,0,0,0,0,2,1
0.636363636364,0.893458455964,1.56589760177,-0.456192477484,-0.830564041983,269.343286094,0,0,0,0,0,0,7,1
0.909090909091,-3.28224336443e-15,0.161933385185,-0.632456778899,0.362402678993,68.8402609408,0,1,0,0,0,0,1,1
0.545454545455,0.203781855455,0.169094646068,1.04738194627,0.956899831889,50.9385613631,0,0,0,0,0,0,0,1
0.454545454545,-0.565199118845,-0.424851298461,-0.631848449598,-0.586203716174,220.386198636,0,0,0,0,0,0,0,1
0.636363636364,0.641230802859,1.44887130536,-0.213059173249,-0.648640845296,240.566828851,0,0,0,0,0,0,1,1
0.545454545455,-0.738153398235,0.0974165042626,0.0130803648908,0.203514910374,155.545893611,0,0,0,0,0,0,7,1
0.363636363636,-0.0473686766215,-0.363965204669,1.00013827582,0.399744033575,95.4593502869,0,0,0,0,0,0,0,1
0.636363636364,-0.662610257575,-0.0192967353661,-0.890889644857,-0.330578034529,192.77813289,0,0,0,0,0,0,2,1
0.818181818182,-1.39273528138,1.30788798118,1.54671888092,1.06600231784,253.242124529,0,0,0,0,0,0,4,2
0.545454545455,-0.407169575489,-0.518138504877,-0.902700477911,0.0853123111418,151.892668661,0,0,0,0,0,0,7,1
0.0,-0.971824054615,-0.54321184456,-0.376700757621,0.659988751544,178.422194124,0,0,0,0,0,0,5,0
0.545454545455,0.638980442888,1.21458136677,-0.698730769348,-0.866028093013,248.152530858,0,0,0,0,0,0,1,1
0.818181818182,-0.127844205281,-0.194536600686,1.172858214,0.634782570104,82.905771228,0,0,0,0,0,0,0,1
0.0,-0.286601262725,-0.511788994346,-0.906894739059,-0.321114659368,180.711604529,0,0,0,0,0,0,2,1
0.545454545455,-0.59507771496,0.379903731884,-0.951213482114,0.167656101265,148.697633545,0,0,0,0,0,0,4,1
0.181818181818,0.171820308969,-0.320619648812,-0.475708381141,-0.489771713592,174.369577945,0,0,0,0,0,0,4,1
0.363636363636,0.0815721844748,-0.209836072976,0.27354812179,0.725300482557,63.3128991581,0,0,0,0,0,0,1,1
0.0909090909091,-0.199976752293,-0.911067965043,-0.880914198593,0.835837830708,141.55108059,0,0,0,0,0,0,5,0
0.272727272727,0.00639747627205,0.26576547842,-0.625081092721,-0.251246075451,145.734815772,0,0,0,0,0,0,5,0
0.454545454545,-0.703725864504,-0.84398451684,-0.152472613975,-0.703727990921,256.585582139,0,0,0,0,0,0,0,1
0.363636363636,-0.711887749221,-0.947361813388,0.57178783262,-0.550034203584,247.79094889,0,0,0,0,0,0,1,1
0.181818181818,2.16632453577,-0.0442986983336,0.836737345133,2.62375266245,298.372706464,0,0,0,0,0,0,2,1
0.181818181818,-0.468007902181,-0.764281778303,-0.753208405886,-0.481042921818,218.216321032,0,0,0,0,0,0,7,1
0.363636363636,0.0832844397689,0.0200338867039,-0.779761192641,-0.19012898701,133.845037274,0,0,0,0,0,0,6,0
0.0909090909091,-0.596759360256,-0.731257319695,-0.14364022401,-0.812236957978,256.992883756,0,0,0,0,0,0,7,1
0.181818181818,0.0975650793134,-0.286360635139,-0.30774861788,0.577298359678,70.3379362279,0,0,0,0,0,0,4,1
0.636363636364,-0.90796724069,-0.847529813292,2.05707319062,-1.13962027776,312.035944201,0,0,0,0,0,0,7,2
0.272727272727,-0.660645504803,-0.734617533509,-0.533961161157,-0.691451519714,248.040300977,0,0,0,0,0,0,1,1
0.363636363636,-0.743859139308,-0.413613737339,-0.158943878771,0.509871943714,153.488812483,0,0,0,0,0,0,3,0
0.818181818182,1.0567234523,1.77498957707,1.77486930887,1.02075594182,202.562724534,0,0,0,0,0,0,0,2
0.181818181818,-0.544979104548,-0.672892887881,-0.690692082846,-0.908351569674,262.487146543,0,0,0,0,0,0,4,1
0.545454545455,-2.14063571602,0.311885411636,1.910900714,-9.46189210902e-15,288.428394055,0,0,0,0,1,0,7,2
0.545454545455,-0.989068680597,-1.12631260877,-0.539310401534,-0.162845457025,246.0273114,0,0,0,0,0,0,1,1
0.545454545455,-0.767291955351,0.372174287352,0.842414503575,-0.649106747894,233.889424082,0,0,0,0,0,0,0,1
0.545454545455,0.44765430967,1.33328948892,0.246878258147,-0.669151932596,234.817915078,0,0,0,0,0,0,4,1
0.363636363636,2.19126295463,-0.169766643895,-0.42960484516,2.24750877975,261.127133991,0,0,0,0,0,0,0,1
0.272727272727,0.60007183989,1.11776930723,-0.72781203897,-1.29276059688,293.093415565,0,0,0,0,0,0,2,1
0.181818181818,-0.597109559832,-0.970574024147,0.0649609342861,-0.566082205863,244.258703832,0,0,0,0,0,0,4,1
0.636363636364,-0.318124675048,-0.581200168191,-0.733751404792,-0.203175505347,174.072431168,0,0,0,0,0,0,4,1
0.454545454545,0.921077278969,1.46388654956,-0.712423418118,-0.807137607433,260.080828429,0,0,0,0,0,0,7,1
0.181818181818,2.07390618151,0.128676383898,-0.0390656442609,2.33177848344,260.82319055,0,0,0,0,0,0,2,1
0.0,0.327293633205,-0.125744245138,-0.984494073947,0.671440052592,37.9991455502,0,0,0,0,0,0,2,1
0.363636363636,-0.649785846955,-0.465603080116,-0.968432561498,-0.947260533236,265.151141989,0,0,0,0,0,0,0,1
0.545454545455,2.36993366956,0.448416725501,0.220075366705,2.39884771108,289.708074665,0,0,0,0,0,0,0,1
0.272727272727,-0.0116087367175,0.0858703007479,-0.758679440271,0.737539418102,63.1386342885,0,0,0,0,0,0,6,0
0.636363636364,0.984630218455,0.368507451197,-0.635803771017,-0.575974595282,229.084354471,0,0,1,0,0,0,1,1
0.272727272727,-0.345340724811,-0.0559121930235,-0.834047705754,0.191414910124,122.615871447,0,0,0,0,0,0,2,1
0.727272727273,0.873257252297,1.56192687544,0.459567395881,-0.845096711396,270.308060526,0,0,0,0,0,0,1,1
0.818181818182,0.733639185766,1.63690568969,-0.394033476031,-0.851619720865,275.269042124,0,0,0,0,0,0,0,1
0.363636363636,0.0642454038401,-0.471020265363,-0.0991695643644,0.48565807931,90.6918753343,0,0,0,0,0,0,0,1
0.636363636364,-0.193206681133,0.111174524716,1.11120574684,0.0484533901017,122.545885124,0,0,0,0,0,0,1,1
0.0909090909091,-0.504404112812,-0.782965867093,0.130198023531,-0.488953108175,221.872559743,0,0,0,0,0,0,7,1
0.0909090909091,0.442966003581,-0.16981695139,-0.612811757587,0.557606577002,40.9247139103,0,0,0,0,0,0,7,1
0.636363636364,-2.38804926048,-3.74809373224,1.40360120238,-1.5964115314,619.49082677,0,0,0,0,0,0,7,2
0.818181818182,-0.209097534157,0.21803998735,-0.535880424481,0.10937665531,118.781925643,0,0,0,0,0,0,4,1
0.181818181818,-1.39588269749,-0.606268643241,-0.763590906461,-0.796294560355,300.323780696,0,0,0,0,0,0,2,1
0.0,-0.097685201423,-0.544196992213,0.127947866537,0.480563802428,107.475547449,0,0,0,0,0,0,2,1
0.272727272727,-0.123068037304,0.636039766931,-0.569513670912,0.338947700368,110.943487523,0,0,0,0,0,0,2,1
0.181818181818,0.20827520395,-0.90424700032,-0.541206308263,0.402777039159,128.153542087,0,0,0,0,0,0,5,0
0.0909090909091,-0.761710153135,-0.0827769936737,-0.177802767892,0.615806495516,143.302699265,0,0,0,0,0,0,3,0
0.363636363636,-0.300082850944,-0.4960916349,-0.703799688221,-0.33421435114,182.099614062,0,0,0,0,0,0,1,1
0.0,-0.682154226023,0.472005307439,-0.82628097464,-0.823122488882,249.219027119,0,0,0,0,0,0,2,1
0.272727272727,-0.320166124484,-0.536717021408,0.87137282977,-0.450551735712,196.939471245,0,0,0,0,0,0,1,1
0.181818181818,-1.13267902248,0.412097222721,0.509638661816,-0.73892498782,267.793569631,0,0,0,0,0,0,2,1
0.0909090909091,-0.645923592858,-0.90702627778,-0.538315785646,-0.571522258716,243.901773694,0,0,0,0,0,0,2,1
0.454545454545,-0.0725411323029,0.21804438301,-0.636035542409,0.122563759234,107.935789746,0,0,0,0,0,0,4,1
